scenario_id,month,local_seed,policy,effective_policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta
heterogeneity_gp_re_increased_perm_3,2025-11,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-11,19,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,0,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2025-12,19,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,0,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-01,19,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,0,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-02,19,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,0,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-03,19,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,0,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-04,19,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,0,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-05,19,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,0,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,1,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,2,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,3,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,4,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,5,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,6,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,7,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,8,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,9,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,10,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,11,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,12,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,13,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,14,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,15,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,16,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,17,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,18,guarded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2026-06,19,guarded_blend,fixed_pair,0.0,0.0,0
reference,2025-06,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,1,rate_bounded_blend,order_blend_50,279.0,0.0,1
reference,2025-06,2,rate_bounded_blend,order_blend_50,204.0,-5.0,1
reference,2025-06,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,4,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,13,rate_bounded_blend,order_blend_50,228.0,0.0,2
reference,2025-06,14,rate_bounded_blend,order_blend_50,247.0,-4.0,3
reference,2025-06,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-06,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,0,rate_bounded_blend,order_blend_50,249.0,-4.0,4
reference,2025-07,1,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,3,rate_bounded_blend,order_blend_50,250.0,21.0,1
reference,2025-07,4,rate_bounded_blend,order_blend_50,276.0,-3.0,5
reference,2025-07,5,rate_bounded_blend,order_blend_50,236.0,15.0,2
reference,2025-07,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,8,rate_bounded_blend,order_blend_50,184.0,-16.0,6
reference,2025-07,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,10,rate_bounded_blend,order_blend_50,227.0,34.0,11
reference,2025-07,11,rate_bounded_blend,order_blend_50,196.0,59.0,8
reference,2025-07,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,13,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,14,rate_bounded_blend,order_blend_50,97.0,-23.0,4
reference,2025-07,15,rate_bounded_blend,order_blend_50,218.0,0.0,5
reference,2025-07,16,rate_bounded_blend,order_blend_50,120.0,0.0,2
reference,2025-07,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-07,18,rate_bounded_blend,order_blend_50,151.0,28.0,9
reference,2025-07,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,0,rate_bounded_blend,order_blend_50,215.0,80.0,6
reference,2025-08,1,rate_bounded_blend,order_blend_50,328.0,0.0,8
reference,2025-08,2,rate_bounded_blend,order_blend_50,127.0,3.0,6
reference,2025-08,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,4,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,8,rate_bounded_blend,order_blend_50,135.0,114.0,10
reference,2025-08,9,rate_bounded_blend,order_blend_50,186.0,11.0,11
reference,2025-08,10,rate_bounded_blend,order_blend_50,371.0,-5.0,2
reference,2025-08,11,rate_bounded_blend,order_blend_50,303.0,12.0,3
reference,2025-08,12,rate_bounded_blend,order_blend_50,137.0,17.0,5
reference,2025-08,13,rate_bounded_blend,order_blend_50,306.0,-12.0,9
reference,2025-08,14,rate_bounded_blend,order_blend_50,278.0,44.0,8
reference,2025-08,15,rate_bounded_blend,order_blend_50,259.0,27.0,7
reference,2025-08,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-08,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,1,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,3,rate_bounded_blend,order_blend_50,200.0,21.0,1
reference,2025-09,4,rate_bounded_blend,order_blend_50,84.0,-2.0,2
reference,2025-09,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,6,rate_bounded_blend,order_blend_50,201.0,24.0,11
reference,2025-09,7,rate_bounded_blend,order_blend_50,218.0,16.0,3
reference,2025-09,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,11,rate_bounded_blend,order_blend_50,229.0,0.0,4
reference,2025-09,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,13,rate_bounded_blend,order_blend_50,24.0,0.0,2
reference,2025-09,14,rate_bounded_blend,order_blend_50,220.0,14.0,5
reference,2025-09,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-09,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,1,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,4,rate_bounded_blend,order_blend_50,164.0,2.0,3
reference,2025-10,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,6,rate_bounded_blend,order_blend_50,197.0,-3.0,6
reference,2025-10,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,13,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,14,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-10,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,0,rate_bounded_blend,order_blend_50,190.0,-4.0,5
reference,2025-11,1,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,4,rate_bounded_blend,order_blend_50,190.0,0.0,5
reference,2025-11,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,6,rate_bounded_blend,order_blend_50,220.0,2.0,1
reference,2025-11,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,9,rate_bounded_blend,order_blend_50,209.0,0.0,6
reference,2025-11,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,12,rate_bounded_blend,order_blend_50,73.0,-1.0,2
reference,2025-11,13,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,14,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,15,rate_bounded_blend,order_blend_50,209.0,-10.0,3
reference,2025-11,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,17,rate_bounded_blend,order_blend_50,204.0,15.0,5
reference,2025-11,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-11,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,0,rate_bounded_blend,order_blend_50,185.0,75.0,14
reference,2025-12,1,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,3,rate_bounded_blend,order_blend_50,351.0,-10.0,7
reference,2025-12,4,rate_bounded_blend,order_blend_50,407.0,1.0,2
reference,2025-12,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,6,rate_bounded_blend,order_blend_50,224.0,-1.0,4
reference,2025-12,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,9,rate_bounded_blend,order_blend_50,294.0,47.0,4
reference,2025-12,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,11,rate_bounded_blend,order_blend_50,327.0,10.0,8
reference,2025-12,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,13,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,14,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2025-12,18,rate_bounded_blend,order_blend_50,211.0,114.0,20
reference,2025-12,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,1,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,3,rate_bounded_blend,order_blend_50,370.0,48.0,10
reference,2026-01,4,rate_bounded_blend,order_blend_50,107.0,0.0,4
reference,2026-01,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,8,rate_bounded_blend,order_blend_50,354.0,28.0,1
reference,2026-01,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reference,2026-01,11,rate_bounded_blend,order_blend_50,396.0,-59.0,9
reference,2026-01,12,rate_bounded_blend,order_blend_50,276.0,15.0,8
reference,2026-01,13,rate_bounded_blend,order_blend_50,334.0,0.0,11
reference,2026-01,14,rate_bounded_blend,order_blend_50,354.0,6.0,4
reference,2026-01,15,rate_bounded_blend,order_blend_50,277.0,10.0,2
reference,2026-01,16,rate_bounded_blend,order_blend_50,197.0,73.0,6
